"","ID","Név","Link","Kategória","Kivitel","Üzemanyag","Újkori.ára.(mHUF)","Hengerek.száma","Maximális.teljesítmény.(kW)","Maximális.teljesítmény.(LE)","Végsebesség.(km/h)","Gyorsulás.(s)","CO2.kibocsátás.(g/km)","Vegyes.fogyasztás.(l)","Össztömeg.(kg)","Szélesség.(mm)","Hosszúság.(mm)","Magasság.(mm)","Ajtók.száma","Szállítható.személyek.száma"
"396",396,"HONDA Civic 1.5 LSi (1991-1993)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_lsi-12554","Alsó középkategória","Sedan","Benzin",1.65,4,66,90,177,12.2,NA,NA,1500,1695,4405,1375,4,5
"397",397,"HONDA Civic 1.5 LSi (1993-1994)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_lsi-12555","Alsó középkategória","Sedan","Benzin",1.699,4,66,90,177,12.2,NA,NA,1500,1695,4405,1375,4,5
"398",398,"HONDA Civic 1.5 LSi (1992-1995)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_lsi-12556","Alsó középkategória","Sedan","Benzin",2.29,4,66,90,177,12.2,NA,NA,1500,1695,4405,1375,4,5
"399",399,"HONDA Civic 1.5 LSi (Automata)  (1993-1995)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_lsi_automata-12557","Alsó középkategória","Sedan","Benzin",3.19,4,66,90,175,11.9,NA,NA,1500,1695,4405,1375,4,5
"400",400,"HONDA Civic 1.5 LSi Airbag (1994-1995)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_lsi_airbag-12558","Alsó középkategória","Sedan","Benzin",2.149,4,66,90,177,12.2,NA,NA,1500,1695,4405,1375,4,5
"401",401,"HONDA Civic 1.5 VEi (1991-1995)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_vei-12559","Alsó középkategória","Ferdehátú","Benzin",1.66,4,66,90,180,10.1,NA,NA,1460,1695,4080,1345,3,5
"402",402,"HONDA Civic 1.6 LSi ABS+Airbag (1995-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_lsi_abs_plusz_airbag-12560","Alsó középkategória","Ferdehátú","Benzin",3.34,4,83,113,195,10.2,179,7.61,1670,1695,4315,1390,5,5
"403",403,"HONDA Civic 1.6 LSi ABS+Airbag+ (Automata)  (1995-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_lsi_abs_plusz_airbag_plusz_automata-12561","Alsó középkategória","Ferdehátú","Benzin",3.449,4,83,113,186,13.2,207,8.81,1650,1695,4315,1390,5,5
"404",404,"HONDA Civic 1.6 ESi (1991-1995)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_esi-12562","Alsó középkategória","Ferdehátú","Benzin",2.09,4,88,120,195,8.7,NA,NA,1500,1695,4080,1345,3,5
"405",405,"HONDA Civic 1.6 ESi ABS (1995.)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_esi_abs-12563","Alsó középkategória","Ferdehátú","Benzin",2.539,4,92,125,195,8.7,NA,NA,1500,1695,4080,1345,3,5
"406",406,"HONDA Civic 1.6 ESi (1991-1994)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_esi-12564","Alsó középkategória","Sedan","Benzin",2.09,4,88,120,192,8.8,NA,NA,1520,1695,4405,1375,4,5
"407",407,"HONDA Civic 1.6 ESi ABS (1994-1995)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_esi_abs-12565","Alsó középkategória","Sedan","Benzin",2.659,4,88,120,192,8.8,NA,NA,1520,1695,4405,1375,4,5
"408",408,"HONDA Civic 1.6 ESi ABS+Airbag (1995.)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_esi_abs_plusz_airbag-12566","Alsó középkategória","Sedan","Benzin",2.949,4,92,125,192,8.8,NA,NA,1520,1695,4405,1375,4,5
"409",409,"HONDA Civic 1.6 SR ABS+Airbag (1995-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_sr_abs_plusz_airbag-12567","Alsó középkategória","Ferdehátú","Benzin",3.58,4,93,126,195,8.7,NA,NA,1670,1695,4405,1375,5,5
"410",410,"HONDA Civic 1.6 RTSi-4WD (1994.)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_rtsi-4wd-12568","Alsó középkategória","Sedan","Benzin",2.49,4,88,120,188,9.2,NA,NA,1520,1695,4405,1375,4,5
"411",411,"HONDA Civic 1.6 VTi (1991-1995)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_vti-12569","Alsó középkategória","Ferdehátú","Benzin",2.19,4,118,160,215,7.3,NA,NA,1460,1695,4080,1345,3,5
"412",412,"HONDA Civic Shuttle 1.6i 4WD (1991-1995)","https://katalogus.hasznaltauto.hu/honda/civic_shuttle_1.6i_4wd-12570","Alsó középkategória","Kombi","Benzin",NA,4,81,110,172,9.9,NA,NA,1560,1690,4105,1515,5,5
"413",413,"HONDA Civic 1.5 LSi (1995-1996)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_lsi-12571","Alsó középkategória","Coupe","Benzin",3.09,4,74,101,190,9.2,NA,NA,1500,1695,4400,1395,2,5
"414",414,"HONDA Civic 1.5 LSi Airbag (1995-1996)","https://katalogus.hasznaltauto.hu/honda/civic_1.5_lsi_airbag-12572","Alsó középkategória","Coupe","Benzin",3.29,4,74,101,190,9.2,NA,NA,1500,1695,4400,1395,2,5
"415",415,"HONDA Civic 1.6 ESi (1994-1996)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_esi-12573","Alsó középkategória","Coupe","Benzin",NA,4,92,125,200,NA,NA,NA,1600,1695,4400,1345,2,5
"416",416,"HONDA Civic 1.4i Cool (2000-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_cool-12574","Alsó középkategória","Ferdehátú","Benzin",NA,4,55,75,165,13.9,160,6.81,1500,1695,4190,1375,3,5
"417",417,"HONDA Civic 1.4i Y3K (2000-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_y3k-12575","Alsó középkategória","Ferdehátú","Benzin",NA,4,55,75,165,13.9,160,6.81,1500,1695,4190,1375,3,5
"418",418,"HONDA Civic 1.4i (1995-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i-12576","Alsó középkategória","Ferdehátú","Benzin",NA,4,55,75,165,13.9,160,6.81,1500,1695,4190,1375,3,5
"419",419,"HONDA Civic 1.4i Joker (1995-1996)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_joker-12577","Alsó középkategória","Ferdehátú","Benzin",NA,4,55,75,165,13.9,160,6.81,1500,1695,4190,1375,3,5
"420",420,"HONDA Civic 1.4i Avantgarde ECO (1998-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_avantgarde_eco-12578","Alsó középkategória","Ferdehátú","Benzin",NA,4,55,75,165,13.9,160,6.81,1500,1695,4190,1375,3,5
"421",421,"HONDA Civic 1.4i Jazz (1997.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_jazz-12579","Alsó középkategória","Ferdehátú","Benzin",2.09,4,55,75,165,13.9,165,7.01,1500,1695,4190,1375,3,5
"422",422,"HONDA Civic 1.4i S (1995-1996)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s-12580","Alsó középkategória","Ferdehátú","Benzin",2.39,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"423",423,"HONDA Civic 1.4i S Klima (1996.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_klima-12581","Alsó középkategória","Ferdehátú","Benzin",2.39,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"424",424,"HONDA Civic 1.4i S SRS (1996.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_srs-12582","Alsó középkategória","Ferdehátú","Benzin",2.49,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"425",425,"HONDA Civic 1.4i S SRS+Klima (1996.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_srs_plusz_klima-12583","Alsó középkategória","Ferdehátú","Benzin",2.59,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"426",426,"HONDA Civic 1.4i S Family (1996-1998)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family-12584","Alsó középkategória","Ferdehátú","Benzin",2.84,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"427",427,"HONDA Civic 1.4i S Family Klima (1997-1998)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family_klima-12585","Alsó középkategória","Ferdehátú","Benzin",2.99,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"428",428,"HONDA Civic 1.4i S Family Elegance (1997-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family_elegance-12586","Alsó középkategória","Ferdehátú","Benzin",2.98,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"429",429,"HONDA Civic 1.4i S Family Elegance Klima (1999.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family_elegance_klima-12587","Alsó középkategória","Ferdehátú","Benzin",3.058,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"430",430,"HONDA Civic 1.4i S ABS+SRS (1998-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_abs_plusz_srs-12588","Alsó középkategória","Ferdehátú","Benzin",3.19,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"431",431,"HONDA Civic 1.4i S ABS+SRS (Automata)  (1998-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_abs_plusz_srs_automata-12589","Alsó középkategória","Ferdehátú","Benzin",NA,4,66,90,170,13.4,181,7.71,1540,1695,4190,1375,3,5
"432",432,"HONDA Civic 1.4i S ABS+SRS+Klima (1998-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_abs_plusz_srs_plusz_klima-12590","Alsó középkategória","Ferdehátú","Benzin",3.528,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"433",433,"HONDA Civic 1.4i S Cool (2000-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_cool-12591","Alsó középkategória","Ferdehátú","Benzin",NA,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"434",434,"HONDA Civic 1.4i S Y3K (2000-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_y3k-12592","Alsó középkategória","Ferdehátú","Benzin",NA,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"435",435,"HONDA Civic 1.4i Joker Swiss 2000 (1999-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_joker_swiss_2000-12593","Alsó középkategória","Ferdehátú","Benzin",NA,4,66,90,177,10.8,160,6.81,1540,1695,4190,1375,3,5
"436",436,"HONDA Civic 1.4i S (1995-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s-12594","Alsó középkategória","Sedan","Benzin",2.53,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"437",437,"HONDA Civic 1.4i S Klima (1996-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_klima-12595","Alsó középkategória","Sedan","Benzin",3.23,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"438",438,"HONDA Civic 1.4i S Family (1996-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family-12596","Alsó középkategória","Sedan","Benzin",3.16,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"439",439,"HONDA Civic 1.4i S Family Klima (1998-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family_klima-12597","Alsó középkategória","Sedan","Benzin",3.298,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"440",440,"HONDA Civic 1.4i S Family Elegance (1997-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family_elegance-12598","Alsó középkategória","Sedan","Benzin",3.29,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"441",441,"HONDA Civic 1.4i S ABS (1995-1996)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_abs-12599","Alsó középkategória","Sedan","Benzin",2.59,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"442",442,"HONDA Civic 1.4i S ABS+Klima (1996.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_abs_plusz_klima-12600","Alsó középkategória","Sedan","Benzin",2.649,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"443",443,"HONDA Civic 1.4i S SRS+Kima (1996.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_srs_plusz_kima-12601","Alsó középkategória","Sedan","Benzin",2.649,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"444",444,"HONDA Civic 1.4i S SRS SR (1996.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_srs_sr-12602","Alsó középkategória","Sedan","Benzin",2.69,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"445",445,"HONDA Civic 1.4i S ABS+SRS (1998.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_abs_plusz_srs-12603","Alsó középkategória","Sedan","Benzin",3.36,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"446",446,"HONDA Civic 1.4i S ABS+SRS+Klima (1997-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_abs_plusz_srs_plusz_klima-12604","Alsó középkategória","Sedan","Benzin",3.73,4,66,90,180,11,160,6.81,1540,1695,4460,1390,4,5
"447",447,"HONDA Civic 1.4i S Family (1997-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family-12605","Alsó középkategória","Ferdehátú","Benzin",3.15,4,66,90,175,13.3,181,7.71,1550,1695,4325,1390,5,5
"448",448,"HONDA Civic 1.4i S Family Klima (1997-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family_klima-12606","Alsó középkategória","Ferdehátú","Benzin",3.28,4,66,90,175,13.3,181,7.71,1550,1695,4325,1390,5,5
"449",449,"HONDA Civic 1.4i S Family SRS+Klima (1997.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family_srs_plusz_klima-12607","Alsó középkategória","Ferdehátú","Benzin",2.89,4,66,90,175,13.3,181,7.71,1550,1695,4325,1390,5,5
"450",450,"HONDA Civic 1.4i S Family Elegance (1997-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family_elegance-12608","Alsó középkategória","Ferdehátú","Benzin",3.198,4,66,90,175,13.3,181,7.71,1550,1695,4325,1390,5,5
"451",451,"HONDA Civic 1.4i S Family Elegance Klima (1998-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_family_elegance_klima-12609","Alsó középkategória","Ferdehátú","Benzin",3.38,4,66,90,175,13.3,181,7.71,1550,1695,4325,1390,5,5
"452",452,"HONDA Civic 1.4i S SRS (1997.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_srs-12610","Alsó középkategória","Ferdehátú","Benzin",2.72,4,66,90,175,13.3,181,7.71,1550,1695,4325,1390,5,5
"453",453,"HONDA Civic 1.4i S SRS+Klima (1997.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_srs_plusz_klima-12611","Alsó középkategória","Ferdehátú","Benzin",2.79,4,66,90,175,13.3,181,7.71,1550,1695,4325,1390,5,5
"454",454,"HONDA Civic 1.4i S SRS (Automata)  (1997.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_srs_automata-12612","Alsó középkategória","Ferdehátú","Benzin",3.19,4,66,90,175,14.4,202,8.61,1550,1695,4325,1390,5,5
"455",455,"HONDA Civic 1.4i S SRS+Klima (Automata)  (1997.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_srs_plusz_klima_automata-12613","Alsó középkategória","Ferdehátú","Benzin",3.29,4,66,90,175,14.4,202,8.61,1550,1695,4325,1390,5,5
"456",456,"HONDA Civic 1.4i S ABS+SRS+Klima (1998-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_abs_plusz_srs_plusz_klima-12614","Alsó középkategória","Ferdehátú","Benzin",3.63,4,66,90,175,13.3,181,7.71,1550,1695,4325,1390,5,5
"457",457,"HONDA Civic 1.4i S Millenium Edition (2000.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_millenium_edition-12615","Alsó középkategória","Ferdehátú","Benzin",3.86,4,66,90,175,13.3,181,7.71,1550,1695,4325,1390,5,5
"458",458,"HONDA Civic 1.4i LS (1995-1996)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_ls-12616","Alsó középkategória","Ferdehátú","Benzin",NA,4,66,90,185,12.7,176,7.51,1580,1695,4315,1390,5,5
"459",459,"HONDA Civic 1.5i LS ABS+SRS+Klima (1996-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_klima-12617","Alsó középkategória","Ferdehátú","Benzin",3.78,4,84,114,188,10.2,153,6.51,1580,1695,4190,1375,3,5
"460",460,"HONDA Civic 1.5i LS ABS+SRS+Klima (Automata)  (1996-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_klima_automata-12618","Alsó középkategória","Ferdehátú","Benzin",3.93,4,84,114,188,12.2,153,6.51,1580,1695,4190,1375,3,5
"461",461,"HONDA Civic 1.5i LS ABS+SRS+SR (1995-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_sr-12619","Alsó középkategória","Ferdehátú","Benzin",3.13,4,84,114,188,10.2,153,6.51,1580,1695,4190,1375,3,5
"462",462,"HONDA Civic 1.5i LS ABS+SRS+SR (Automata)  (1996-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_sr_automata-12620","Alsó középkategória","Ferdehátú","Benzin",3.39,4,84,114,188,10.2,153,6.51,1580,1695,4190,1375,3,5
"463",463,"HONDA Civic 1.5i LS ABS+SRS+SR+Klima (1996-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_sr_plusz_klima-12621","Alsó középkategória","Ferdehátú","Benzin",3.39,4,84,114,188,10.2,153,6.51,1580,1695,4190,1375,3,5
"464",464,"HONDA Civic 1.5i LS Eternal ABS+SRS+Klima (2000.)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_eternal_abs_plusz_srs_plusz_klima-12622","Alsó középkategória","Ferdehátú","Benzin",NA,4,84,114,188,10.2,153,6.51,1580,1695,4190,1375,3,5
"465",465,"HONDA Civic 1.5i LS Cool (2000.)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_cool-12623","Alsó középkategória","Ferdehátú","Benzin",NA,4,84,114,188,10.2,153,6.51,1580,1695,4190,1375,3,5
"466",466,"HONDA Civic 1.5i LS (1997-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls-12624","Alsó középkategória","Sedan","Benzin",3.3,4,84,114,192,10.4,160,6.81,1600,1695,4460,1390,4,5
"467",467,"HONDA Civic 1.5i LS Klima (1997-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_klima-12625","Alsó középkategória","Sedan","Benzin",3.58,4,84,114,192,10.4,160,6.81,1600,1695,4460,1390,4,5
"468",468,"HONDA Civic 1.5i LS ABS+SRS+Klima (1996-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_klima-12626","Alsó középkategória","Sedan","Benzin",4.08,4,84,114,192,10.4,160,6.81,1600,1695,4460,1390,4,5
"469",469,"HONDA Civic 1.5i LS ABS+SRS+Klima (Automata)  (1996-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_klima_automata-12627","Alsó középkategória","Sedan","Benzin",4.58,4,84,114,177,12.2,172,7.31,1600,1695,4460,1390,4,5
"470",470,"HONDA Civic 1.5i LS ABS+SRS+SR (1995-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_sr-12628","Alsó középkategória","Sedan","Benzin",3.35,4,84,114,192,10.4,160,6.81,1600,1695,4460,1390,4,5
"471",471,"HONDA Civic 1.5i LS ABS+SRS+SR (Automata)  (1995-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_sr_automata-12629","Alsó középkategória","Sedan","Benzin",3.49,4,84,114,177,12.2,172,7.31,1600,1695,4460,1390,4,5
"472",472,"HONDA Civic 1.5i LS ABS+SRS+SR+Klima (1996-1998)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_abs_plusz_srs_plusz_sr_plusz_klima-12630","Alsó középkategória","Sedan","Benzin",4.09,4,84,114,192,10.4,160,6.81,1600,1695,4460,1390,4,5
"473",473,"HONDA Civic 1.5i VTEC SRS (1997.)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_vtec_srs-12631","Alsó középkategória","Ferdehátú","Benzin",3.19,4,84,114,192,11.8,160,6.81,1550,1695,4325,1390,5,5
"474",474,"HONDA Civic 1.5i VTEC ABS+SRS+Klima (1997.)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_vtec_abs_plusz_srs_plusz_klima-12632","Alsó középkategória","Ferdehátú","Benzin",3.54,4,84,114,192,11.8,160,6.81,1550,1695,4325,1390,5,5
"475",475,"HONDA Civic 1.5i VTEC LS ABS+SRS+Klima (1997-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_vtec_ls_abs_plusz_srs_plusz_klima-12633","Alsó középkategória","Ferdehátú","Benzin",3.99,4,84,114,192,11.8,160,6.81,1550,1695,4325,1390,5,5
"476",476,"HONDA Civic 1.5i LS Millenium Edition (2000-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_millenium_edition-12634","Alsó középkategória","Ferdehátú","Benzin",4.19,4,84,114,192,11.8,160,6.81,1550,1695,4325,1390,5,5
"477",477,"HONDA Civic 1.5i LS (Automata)  (1997-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.5i_ls_automata-12635","Alsó középkategória","Ferdehátú","Benzin",NA,4,84,114,NA,NA,NA,NA,1550,1695,4325,1390,5,5
"478",478,"HONDA Civic 1.6i ES CVT (1998-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.6i_es_cvt-12636","Alsó középkategória","Ferdehátú","Benzin",NA,4,84,114,192,9.2,165,7.01,1580,1695,4190,1375,3,5
"479",479,"HONDA Civic 1.6i ES CVT (1998.)","https://katalogus.hasznaltauto.hu/honda/civic_1.6i_es_cvt-12637","Alsó középkategória","Ferdehátú","Benzin",NA,4,85,116,192,9.2,165,7.01,1580,1695,4190,1375,3,5
"480",480,"HONDA Civic 1.6i ES Cool CVT (2000.)","https://katalogus.hasznaltauto.hu/honda/civic_1.6i_es_cool_cvt-12638","Alsó középkategória","Ferdehátú","Benzin",NA,4,84,114,192,9.2,165,7.01,1580,1695,4190,1375,3,5
"481",481,"HONDA Civic 1.6i ES (1999-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.6i_es-12639","Alsó középkategória","Ferdehátú","Benzin",NA,4,93,126,NA,NA,NA,NA,1620,1695,4325,1390,5,5
"482",482,"HONDA Civic 1.6i ES (Automata)  (1998-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.6i_es_automata-12640","Alsó középkategória","Ferdehátú","Benzin",4.42,4,93,126,190,11.8,212,9.01,1620,1695,4325,1390,5,5
"483",483,"HONDA Civic 1.6 VTi ABS+SRS+SR (1996-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_vti_abs_plusz_srs_plusz_sr-12641","Alsó középkategória","Ferdehátú","Benzin",3.49,4,118,160,215,7.3,197,8.41,1550,1695,4190,1375,3,5
"484",484,"HONDA Civic 1.6 VTi ABS+SRS+Klima (1997-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_vti_abs_plusz_srs_plusz_klima-12642","Alsó középkategória","Ferdehátú","Benzin",4.428,4,118,160,215,7.3,197,8.41,1550,1695,4190,1375,3,5
"485",485,"HONDA Civic 1.6 VTi ABS+SRS+SR+Klima (1996.)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_vti_abs_plusz_srs_plusz_sr_plusz_klima-12643","Alsó középkategória","Ferdehátú","Benzin",3.59,4,118,160,215,7.3,197,8.41,1550,1695,4190,1375,3,5
"486",486,"HONDA Civic 1.6 VTi Cool (2000.)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_vti_cool-12644","Alsó középkategória","Ferdehátú","Benzin",NA,4,118,160,215,7.3,197,8.41,1550,1695,4190,1375,3,5
"487",487,"HONDA Civic 1.6 VTi Y3K (2000-2001)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_vti_y3k-12645","Alsó középkategória","Ferdehátú","Benzin",NA,4,118,160,215,7.3,197,8.41,1550,1695,4190,1375,3,5
"488",488,"HONDA Civic 1.6 VTi ABS+SRS+SR (1995-1997)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_vti_abs_plusz_srs_plusz_sr-12646","Alsó középkategória","Sedan","Benzin",3.79,4,118,160,215,8.1,197,8.41,1620,1695,4460,1390,4,5
"489",489,"HONDA Civic 1.6 VTi ABS+SRS+Klima (1997-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_vti_abs_plusz_srs_plusz_klima-12647","Alsó középkategória","Sedan","Benzin",4.828,4,118,160,215,8.1,197,8.41,1620,1695,4460,1390,4,5
"490",490,"HONDA Civic 1.6 VTi ABS+SRS+SR+Klima (1996.)","https://katalogus.hasznaltauto.hu/honda/civic_1.6_vti_abs_plusz_srs_plusz_sr_plusz_klima-12648","Alsó középkategória","Sedan","Benzin",3.79,4,118,160,215,8.1,197,8.41,1620,1695,4460,1390,4,5
"491",491,"HONDA Civic 1.8i VTi (1997-1999)","https://katalogus.hasznaltauto.hu/honda/civic_1.8i_vti-12649","Alsó középkategória","Ferdehátú","Benzin",5.49,4,124,169,223,8.3,207,8.81,1660,1695,4325,1390,5,5
"492",492,"HONDA Civic 1.4i S Aerodeck Family (1998-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_aerodeck_family-12650","Alsó középkategória","Kombi","Benzin",3.33,4,66,90,172,13.9,181,7.71,1610,1695,4425,1440,5,5
"493",493,"HONDA Civic 1.4i S Aerodeck Family Klima (1998-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_aerodeck_family_klima-12651","Alsó középkategória","Kombi","Benzin",3.48,4,66,90,172,13.9,181,7.71,1610,1695,4425,1440,5,5
"494",494,"HONDA Civic 1.4i S Aerodeck Klima (1998.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_aerodeck_klima-12652","Alsó középkategória","Kombi","Benzin",3.58,4,66,90,172,13.9,181,7.71,1610,1695,4425,1440,5,5
"495",495,"HONDA Civic 1.4i S Aerodeck SRS+Klima (1998.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_aerodeck_srs_plusz_klima-12653","Alsó középkategória","Kombi","Benzin",3.78,4,66,90,172,13.9,181,7.71,1610,1695,4425,1440,5,5
"496",496,"HONDA Civic 1.4i S Aerodeck ABS+SRS+Klima (1999-2000)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_aerodeck_abs_plusz_srs_plusz_klima-12654","Alsó középkategória","Kombi","Benzin",3.78,4,66,90,172,13.9,181,7.71,1610,1695,4425,1440,5,5
"497",497,"HONDA Civic 1.4i S Aerodeck Millenium Edition (2000.)","https://katalogus.hasznaltauto.hu/honda/civic_1.4i_s_aerodeck_millenium_edition-12655","Alsó középkategória","Kombi","Benzin",3.98,4,66,90,172,13.9,181,7.71,1610,1695,4425,1440,5,5
